original_id,date,titulaire-soutien,target_label,split,LOF_Score,is_statistical_outlier
EL135_L_1981_06_063_02_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,1.0027242,False
EL175_L_1988_06_036_01_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,test,1.0027143,False
EL176_L_1988_06_063_01_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.002674,False
EL191_L_1993_03_033_03_1_PF_03,1993-03-21,Génération écologie;Verts,ECO,train,1.0026276,False
EL194_L_1993_03_067_07_1_PF_03,1993-03-21,Génération écologie;Verts,ECO,train,1.0025861,False
EL196_L_1993_03_078_05_1_PF_12,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.0024862,False
EL134_L_1981_06_001_02_1_PF_03,1981-06-14,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,1.0024178,False
EL192_L_1993_03_056_01_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,train,1.0024133,False
EL193_L_1993_03_062_02_1_PF_05,1993-03-21,Verts;Génération écologie,ECO,train,1.0024083,False
EL136_L_1981_06_069_03_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.0023404,False
EL191_L_1993_03_042_04_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,1.0023382,False
EL189_L_1993_03_014_03_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,1.002329,False
EL176_L_1988_06_057_04_1_PF_01,1988-06-05,Parti socialiste,LEFT_PS,train,1.0022893,False
EL135_L_1981_06_063_01_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,train,1.0022306,False
EL191_L_1993_03_035_03_1_PF_11,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.0022202,False
EL134_L_1981_06_014_01_2_PF_01,1981-06-21,Centre national des indépendants;Rassemblement pour la République;Union pour la démocratie française;Mouvement des démocrates socialistes,LEFT_PS,train,1.0021979,False
EL176_L_1988_06_063_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0021112,False
EL134_L_1981_06_035_06_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,test,1.0020337,False
EL192_L_1993_03_053_03_1_PF_01,1993-03-21,Verts;Génération écologie,ECO,train,1.0020258,False
EL195_L_1993_03_072_04_1_PF_02,1993-03-21,Verts;Génération écologie,ECO,test,1.0020123,False
EL136_L_1981_06_075_09_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,train,1.0019788,False
EL137_L_1981_06_093_05_1_PF_02,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.0018624,False
EL195_L_1993_03_075_11_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.001776,False
EL137_L_1981_06_087_01_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.0016656,False
EL194_L_1993_03_069_10_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.0016567,False
EL196_L_1993_03_077_09_1_PF_06,1993-03-21,Rassemblement pour la République,RIGHT_RPR,train,1.0016378,False
EL194_L_1993_03_069_02_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,1.001631,False
EL198_L_1993_03_092_12_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,test,1.0016243,False
EL177_L_1988_06_075_04_1_PF_02,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,test,1.0015401,False
EL191_L_1993_03_037_03_1_PF_02,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.001537,False
EL176_L_1988_06_063_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0014832,False
EL137_L_1981_06_094_06_1_PF_06,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.0014582,False
EL191_L_1993_03_033_02_1_PF_02,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,train,1.001355,False
EL134_L_1981_06_033_09_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,test,1.0013391,False
EL137_L_1981_06_087_03_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,1.0012574,False
EL177_L_1988_06_075_07_1_PF_02,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,test,1.0012337,False
EL196_L_1993_03_078_12_1_PF_04,1993-03-21,Parti socialiste,LEFT_PS,train,1.0012201,False
EL175_L_1988_06_049_03_1_PF_06,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0012082,False
EL137_L_1981_06_076_05_1_PF_01,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.001143,False
EL177_L_1988_06_095_03_1_PF_02,1988-06-05,Centre national des indépendants et paysans;Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.0010554,False
EL137_L_1981_06_088_04_1_PF_03,1981-06-14,Vosges écologie,ECO,train,1.0010462,False
EL176_L_1988_06_068_06_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.001019,False
EL176_L_1988_06_067_06_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0009973,False
EL192_L_1993_03_044_02_1_PF_05,1993-03-21,Verts;Génération écologie,ECO,test,1.000942,False
EL177_L_1988_06_095_04_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,1.0008601,False
EL193_L_1993_03_059_14_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,test,1.000849,False
EL176_L_1988_06_068_01_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0008324,False
EL136_L_1981_06_067_02_1_PF_04,1981-06-14,Ecologie et survie mouvement d'écologie politique alsacien,ECO,train,1.0008193,False
EL196_L_1993_03_080_05_1_PF_02,1993-03-21,Génération écologie;Verts,ECO,test,1.0007974,False
EL177_L_1988_06_083_01_1_PF_04,1988-06-05,Parti socialiste,LEFT_PS,train,1.0007714,False
EL136_L_1981_06_068_01_1_PF_03,1981-06-14,Ecologie et survie mouvement d'écologie politique alsacien,ECO,train,1.0007364,False
EL136_L_1981_06_068_04_1_PF_05,1981-06-14,Ecologie et survie mouvement d'écologie politique alsacien,ECO,train,1.0007364,False
EL136_L_1981_06_075_11_1_PF_07,1981-06-14,Parti communiste français,LEFT_PCF,train,1.000694,False
EL134_L_1981_06_016_03_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,test,1.0006841,False
EL194_L_1993_03_069_07_1_PF_09,1993-03-21,Parti communiste français,LEFT_PCF,train,1.0006582,False
EL174_L_1988_06_025_02_2_PF_02,1988-06-12,Union pour la démocratie française;Rassemblement pour la République,RIGHT_URC,train,1.0006535,False
EL192_L_1993_03_057_07_1_PF_02,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.0005748,False
EL137_L_1981_06_088_01_1_PF_03,1981-06-14,Vosges écologie,ECO,train,1.0005745,False
EL175_L_1988_06_044_04_1_PF_03,1988-06-05,Parti socialiste,LEFT_PS,train,1.000565,False
EL189_L_1993_03_014_01_1_PF_01,1993-03-21,Génération écologie,ECO,train,1.0005225,False
EL135_L_1981_06_063_01_1_PF_03,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.0004978,False
EL136_L_1981_06_075_19_1_PF_06,1981-06-14,Parti socialiste,LEFT_PS,train,1.000425,False
EL192_L_1993_03_049_03_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,1.0003735,False
EL197_L_1993_03_091_03_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,1.0002637,False
EL191_L_1993_03_033_11_1_PF_02,1993-03-21,Génération écologie;Verts,ECO,train,1.0002177,False
EL177_L_1988_06_075_21_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0002149,False
EL192_L_1993_03_050_04_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,train,1.000154,False
EL175_L_1988_06_034_04_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.0001359,False
EL190_L_1993_03_027_03_1_PF_03,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,test,1.0001154,False
EL134_L_1981_06_030_01_1_PF_07,1981-06-14,Front national,FAR_RIGHT_FN,test,1.0001069,False
EL189_L_1993_03_013_06_1_PF_07,1993-03-21,Ecologie les Verts;Génération écologie,ECO,train,1.0001049,False
EL175_L_1988_06_040_01_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans,RIGHT_URC,test,1.0000026,False
EL177_L_1988_06_094_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,test,0.9999653,False
EL174_L_1988_06_027_01_1_PF_01,1988-06-05,Rassemblement pour la République;Union pour la démocratie française;Parti radical,RIGHT_URC,train,0.99994284,False
EL177_L_1988_06_094_09_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,0.99993676,False
EL135_L_1981_06_054_04_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,0.9999235,False
EL134_L_1981_06_003_03_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9998886,False
EL196_L_1993_03_078_07_1_PF_05,1993-03-21,Génération écologie,ECO,train,0.999867,False
EL194_L_1993_03_068_01_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9998247,False
EL137_L_1981_06_093_09_1_PF_02,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.9997412,False
EL176_L_1988_06_059_17_1_PF_01,1988-06-05,Parti socialiste,LEFT_PS,train,0.9997257,False
EL196_L_1993_03_078_11_1_PF_08,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,0.99971116,False
EL177_L_1988_06_086_01_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,0.99971014,False
EL197_L_1993_03_089_02_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,0.9995979,False
EL135_L_1981_06_063_05_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,0.99946463,False
EL192_L_1993_03_049_06_1_PF_05,1993-03-21,Verts;Génération écologie,ECO,train,0.99945545,False
EL136_L_1981_06_075_26_1_PF_08,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9994543,False
EL191_L_1993_03_035_02_1_PF_10,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,0.99944514,False
EL198_L_1993_03_092_11_1_PF_09,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,train,0.9994437,False
EL135_L_1981_06_046_01_1_PF_02,1981-06-14,Mouvement des radicaux de gauche;Parti socialiste,LEFT_PS,train,0.99941254,False
EL134_L_1981_06_034_02_1_PF_02,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,0.9993737,False
EL135_L_1981_06_053_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,0.999306,False
EL135_L_1981_06_048_01_1_PF_02,1981-06-14,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,0.9992839,False
EL174_L_1988_06_028_04_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,0.99924904,False
EL137_L_1981_06_093_02_1_PF_01,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.9992463,False
EL137_L_1981_06_093_08_1_PF_02,1981-06-14,Parti socialiste unifié,LEFT_PS,test,0.9992068,False
EL194_L_1993_03_068_01_1_PF_03,1993-03-21,Rassemblement pour la République,RIGHT_RPR,train,0.9991685,False
EL195_L_1993_03_075_05_1_PF_05,1993-03-21,Alliance pour l'écologie et la démocratie,ECO,train,0.99916154,False
EL137_L_1981_06_093_07_1_PF_02,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.9991347,False
EL176_L_1988_06_067_02_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,0.9990977,False
EL189_L_1993_03_006_06_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9990562,False
EL194_L_1993_03_064_01_1_PF_09,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,test,0.9990289,False
EL177_L_1988_06_075_17_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99901295,False
EL192_L_1993_03_044_08_1_PF_07,1993-03-21,Verts,ECO,train,0.99899393,False
EL177_L_1988_06_075_12_1_PF_04,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,0.9989908,False
EL177_L_1988_06_075_11_1_PF_03,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,train,0.99897194,False
EL191_L_1993_03_031_08_1_PF_10,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,0.9989541,False
EL176_L_1988_06_069_02_1_PF_04,1988-06-05,Parti socialiste,LEFT_PS,train,0.9988297,False
EL136_L_1981_06_073_01_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,test,0.99880666,False
EL137_L_1981_06_092_08_1_PF_05,1981-06-14,Front national,FAR_RIGHT_FN,train,0.99879324,False
EL194_L_1993_03_068_06_1_PF_04,1993-03-21,Génération écologie;Verts;Solidarités écologie,ECO,train,0.9986956,False
EL136_L_1981_06_067_04_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,0.9986703,False
EL174_L_1988_06_022_01_1_PF_01,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,0.99865085,False
EL196_L_1993_03_080_06_1_PF_04,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,0.99862504,False
EL191_L_1993_03_038_04_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9984792,False
EL193_L_1993_03_060_02_1_PF_05,1993-03-21,Verts;Génération écologie,ECO,test,0.9984559,False
EL195_L_1993_03_075_07_1_PF_10,1993-03-21,Alliance pour l'écologie et la démocratie,ECO,train,0.9984456,False
EL174_L_1988_06_013_01_1_PF_02,1988-06-05,Parti socialiste,LEFT_PS,test,0.99840677,False
EL196_L_1993_03_080_03_1_PF_04,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9983595,False
EL193_L_1993_03_059_02_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9983319,False
EL193_L_1993_03_059_18_1_PF_06,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,0.9983307,False
EL174_L_1988_06_014_02_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,0.9983185,False
EL136_L_1981_06_070_01_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,test,0.99824834,False
EL176_L_1988_06_059_15_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99823964,False
EL177_L_1988_06_095_06_1_PF_01,1988-06-05,Rassemblement pour la République,RIGHT_RPR,test,0.99817294,False
EL176_L_1988_06_059_04_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,0.998142,False
EL137_L_1981_06_090_02_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9980202,False
EL195_L_1993_03_075_21_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99801123,False
EL194_L_1993_03_070_02_1_PF_03,1993-03-21,Génération écologie;Verts,ECO,train,0.9980037,False
EL176_L_1988_06_059_24_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.9979638,False
EL177_L_1988_06_075_05_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99794906,False
EL137_L_1981_06_076_07_1_PF_02,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.99779385,False
EL195_L_1993_03_072_05_1_PF_01,1993-03-21,Verts;Génération écologie,ECO,train,0.99776906,False
EL195_L_1993_03_075_14_1_PF_02,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,0.9977522,False
EL194_L_1993_03_069_04_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9977139,False
EL196_L_1993_03_076_02_1_PF_05,1993-03-21,Génération écologie;Verts,ECO,train,0.9976738,False
EL135_L_1981_06_037_01_1_PF_01,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,0.9976018,False
EL197_L_1993_03_091_08_1_PF_07,1993-03-21,Ecologie les Verts;Génération écologie,ECO,test,0.9975672,False
EL192_L_1993_03_044_06_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9975594,False
EL137_L_1981_06_092_06_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9974625,False
EL191_L_1993_03_038_07_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9974264,False
EL196_L_1993_03_077_01_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9973675,False
EL194_L_1993_03_070_03_1_PF_05,1993-03-21,Génération écologie;Verts,ECO,test,0.9973597,False
EL136_L_1981_06_068_02_1_PF_03,1981-06-14,Ecologie et survie mouvement d'écologie politique alsacien,ECO,test,0.997345,False
EL177_L_1988_06_075_10_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.9972972,False
EL176_L_1988_06_061_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,0.9972735,False
EL195_L_1993_03_072_05_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9972361,False
EL174_L_1988_06_013_14_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99723274,False
EL198_L_1993_03_094_10_1_PF_02,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,0.99717903,False
EL193_L_1993_03_062_13_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,0.9971638,False
EL135_L_1981_06_057_06_2_PF_02,1981-06-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,0.99710584,False
EL191_L_1993_03_042_05_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9970599,False
EL191_L_1993_03_038_02_1_PF_01,1993-03-21,Lutte ouvrière,FAR_LEFT,test,0.9970249,False
EL137_L_1981_06_093_06_1_PF_01,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.9970192,False
EL174_L_1988_06_011_01_1_PF_04,1988-06-05,Parti socialiste,LEFT_PS,train,0.9969225,False
EL191_L_1993_03_033_02_1_PF_06,1993-03-21,Génération écologie;Verts,ECO,train,0.99690807,False
EL176_L_1988_06_063_06_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,0.99688125,False
EL189_L_1993_03_006_08_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9968282,False
EL195_L_1993_03_072_01_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,train,0.9967869,False
EL137_L_1981_06_092_13_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,0.99675584,False
EL193_L_1993_03_062_10_1_PF_04,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,0.9967256,False
EL177_L_1988_06_095_07_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,0.9966795,False
EL177_L_1988_06_075_08_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,0.9965506,False
EL192_L_1993_03_054_02_1_PF_07,1993-03-21,Alternative rouge et verte;Alternative démocratie socialisme;Refondations;Ligue communiste révolutionnaire,FAR_LEFT,train,0.99654454,False
EL136_L_1981_06_067_01_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,0.9965312,False
EL190_L_1993_03_026_03_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99643284,False
EL191_L_1993_03_038_01_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9964235,False
EL193_L_1993_03_059_24_1_PF_02,1993-03-21,Verts;Génération écologie,ECO,train,0.99637234,False
EL177_L_1988_06_092_08_1_PF_01,1988-06-05,Centre national des indépendants et paysans;Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,0.9963163,False
EL191_L_1993_03_031_03_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,test,0.9962832,False
EL177_L_1988_06_075_03_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99627703,False
EL136_L_1981_06_071_03_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9962663,False
EL189_L_1993_03_002_05_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99621654,False
EL192_L_1993_03_048_01_1_PF_04,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,0.99616736,False
EL194_L_1993_03_067_09_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9961488,False
EL177_L_1988_06_075_04_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.9960725,False
EL193_L_1993_03_062_07_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,train,0.99605316,False
EL196_L_1993_03_078_01_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99601156,False
EL136_L_1981_06_071_05_1_PF_05,1981-06-14,Parti communiste français,LEFT_PCF,train,0.99583256,False
EL191_L_1993_03_042_07_2_PF_01,1993-03-28,Front national,FAR_RIGHT_FN,train,0.99582565,False
EL137_L_1981_06_091_02_1_PF_09,1981-06-14,Parti socialiste unifié,LEFT_PS,train,0.99579585,False
EL192_L_1993_03_049_02_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,0.9956872,False
EL191_L_1993_03_041_01_1_PF_02,1993-03-21,Génération écologie;Verts,ECO,train,0.9956736,False
EL136_L_1981_06_075_18_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,train,0.99566054,False
EL196_L_1993_03_078_06_1_PF_06,1993-03-21,Génération écologie,ECO,train,0.9956564,False
EL177_L_1988_06_091_10_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,test,0.9956426,False
EL176_L_1988_06_059_22_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.9956314,False
EL189_L_1993_03_003_03_1_PF_02,1993-03-21,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,0.9956189,False
EL195_L_1993_03_075_01_1_PF_13,1993-03-21,Ecologie citoyenneté et laïcité;Ecologie 92;VRAIS écologistes;Cultures et laïcité;Association pour la culture bretonne;Cercle communautaire laïc juif;France Islam laïcité;AVEC;Montagne sans frontière;Alternative;Alliance pour l'écologie et la démocratie,ECO,train,0.9955667,False
EL177_L_1988_06_075_19_1_PF_02,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,test,0.9955523,False
EL136_L_1981_06_068_02_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,0.99553084,False
EL192_L_1993_03_044_03_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9954938,False
EL196_L_1993_03_079_01_1_PF_04,1993-03-21,Génération écologie;Verts,ECO,train,0.99547535,False
EL192_L_1993_03_057_05_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,train,0.99537677,False
EL189_L_1993_03_013_10_1_PF_08,1993-03-21,Ecologie les Verts;Génération écologie,ECO,train,0.99533546,False
EL196_L_1993_03_080_01_1_PF_05,1993-03-21,Génération écologie;Verts,ECO,test,0.9953192,False
EL196_L_1993_03_080_02_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9952992,False
EL194_L_1993_03_069_06_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,0.9952792,False
EL197_L_1993_03_089_02_1_PF_03,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,0.99527556,False
EL137_L_1981_06_081_01_1_PF_05,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,0.99521774,False
EL174_L_1988_06_013_10_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99517834,False
EL194_L_1993_03_067_05_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99511534,False
EL176_L_1988_06_060_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,0.9949712,False
EL192_L_1993_03_047_03_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9949658,False
EL135_L_1981_06_053_02_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9948978,False
EL176_L_1988_06_061_01_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,0.9948604,False
EL136_L_1981_06_067_03_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,train,0.9948562,False
EL197_L_1993_03_091_10_1_PF_07,1993-03-21,Ecologie les Verts;Génération écologie,ECO,train,0.9948328,False
EL176_L_1988_06_074_03_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,0.99476,False
EL177_L_1988_06_095_05_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,0.9947511,False
EL195_L_1993_03_072_01_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9947127,False
EL190_L_1993_03_026_04_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9946631,False
EL136_L_1981_06_075_04_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,0.9945435,False
EL198_L_1993_03_093_07_1_PF_09,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,0.99450654,False
EL194_L_1993_03_065_02_1_PF_01,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,train,0.9944828,False
EL136_L_1981_06_075_16_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,test,0.99445856,False
EL196_L_1993_03_077_06_1_PF_05,1993-03-21,Alliance pour l'écologie et la démocratie,ECO,train,0.9943888,False
EL191_L_1993_03_038_06_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,0.9943308,False
EL196_L_1993_03_078_10_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,train,0.99431926,False
EL195_L_1993_03_075_19_1_PF_11,1993-03-21,Alliance pour l'écologie et la démocratie,ECO,train,0.9943103,False
EL198_L_1993_03_093_13_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,train,0.9942757,False
EL135_L_1981_06_038_06_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,0.99423945,False
EL193_L_1993_03_063_03_1_PF_05,1993-03-21,Verts;Génération écologie,ECO,test,0.99423856,False
EL194_L_1993_03_067_07_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99423486,False
EL177_L_1988_06_075_12_1_PF_02,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,train,0.9942301,False
EL193_L_1993_03_059_04_1_PF_01,1993-03-21,Ligue communiste révolutionnaire,FAR_LEFT,test,0.99421316,False
EL176_L_1988_06_074_05_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,0.99417084,False
EL136_L_1981_06_075_24_1_PF_06,1981-06-14,Parti communiste français,LEFT_PCF,train,0.9941643,False
EL198_L_1993_03_094_08_1_PF_07,1993-03-21,Verts;Génération écologie,ECO,train,0.9941583,False
EL194_L_1993_03_069_08_1_PF_07,1993-03-21,Parti communiste français,LEFT_PCF,train,0.9941446,False
EL190_L_1993_03_017_05_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,train,0.9941357,False
EL175_L_1988_06_031_06_2_PF_02,1988-06-12,Parti socialiste,LEFT_PS,train,0.99412715,False
EL177_L_1988_06_075_14_1_PF_02,1988-06-05,Mouvement des radicaux de gauche;Parti socialiste;Républicains de progrès,LEFT_PS,train,0.9940366,False
EL193_L_1993_03_062_14_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,0.99403274,False
